title,url,comment
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Fuerza Pelon sigue adelante.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Que viva el patriarcado  que viva el machismo  y siempre qué vivan los compas!!️
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Arriba los compas!!
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Hola.
Yo soy Antonio Bautista. 
Radico en los Angeles California escucho lo que dises desde enero de este año.
Cual es la via para habler contigo?
Sin ofender a los hombres y mujeres que te escuchan y quieren mejorar dia a dia.
Y gracias por lo que haces."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Perro rolon 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Gracias.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"este live cayo a la medida, como siempre, gracias mi T-max"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Excelente contenido
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"De casualidad han notado que el video de la cancion ""Sonne"" de Rammstein resume en buena parte el camino de vida masculino y como la sociedad crea simps? 

Si tiene alguna opinion comente por favor"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Vamos los compas 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Te queremoa infinito
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Mis compas saludos
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Mi compaaaaa
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Cómo dijo Cervantes, si los perros ladran, es porque estás avanzando"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Muy buena respuesta
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Nuestra comunidad es nuestro orgullo 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,MODO GUERRA MI COMPA
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"En Guanajuato está el pan 
Solo faltan sacarlos de este estado "
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Che gente no ignorante los que te cancelaron
Entonces deberían de cancelar los conciertos de música que no nos guste a todos y conferencias que los temas no gusten.
Las personas que te seguimos somos mejores cada día gracias a lo que tú enseñas. Lastimosamente la gente que opina mal de ti no se ha detenido a escuchar todo tu contenido "
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Acá viendo la repetición hermano, muy buen live! Mi apoyo ante una nueva censura, sigan firmes!"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,hola... aunqueaun nos hace falta mas trabajo... pero veamos esto como un momento en el cual debemos de ser mejores y hagamos mas.. crescamo en la politica
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Gracias pelón
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,SOY MUJER Y TE ADOROOOOO GENIOO
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Aquí estarías, rola que incluí cuando recién salió"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Queremos derecho de juntarnos
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Te amo pelon 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Buenas buen día brothers
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,como lo que decian en tv abierta( televisa TV Azteca) en los 90.. 2000 que la batalla de generos que dio como raiz el conflicto actual
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Si mi compa caigale a Chihuahua o a Juarez!
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Compás a ser exitosos
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Soy mujer y se que estoy en el camino correcto 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Me da mucha risa cuando escriben:
Tunden al Temach en redes
Jajaja xD"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Temach regrese a un trabajo que renuncié hace un ańo por porque dos compañeros de trabajo eran malísimos con migo hoy el
Maneger me convenció de regresar porque era un buen trabajador pero hoy regresé mamado practicando cada día artes marciales hoy los que me molestaban asustados los aré sufrir aún no saben que soy muy vengativo"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"01:51:00 Bros bifor jous, los compas antes que las peerooh leenahz."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Temachero
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Puro modo guerra mi compa
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Hay que donarle tanto dinero hasta que el remaches no pertenezca a la brecha salarial
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Yo quiero el temach oscuro, para poner a competir a los mujeres "
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Dura referencia a Túpac en la primera letra de la canción 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"01:18:00 esto si es clave
01:26:00
1:37:00 la torpeza en un hombre mata la atracción"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Mi pelón me caía en la vrg antes, pero me di la oportunidad de ver su contenido y me enamore jaja, con usted hasta donde tope"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Cuando vienes a bucaramanga Colombia?
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,️
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Cuando veo mucho haters es mi aviso que he estado mucho en redes sociales, a trabajar se a dicho"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,han visto los videos de pruebas de paternidad del Mr. Confesiones? me la paso llorando!
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Saludos rrasa
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Hice mi super chat espero lo lea papu
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Temach tengo problemas parece que algo anda mal con mis súper chat o no lo lees o no están teniendo problemas 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Lagartija por los que no están, por los que estaban y ya no están, !NOS ESTÁN CANCELANDO, Y USTEDES NO HACEN ANDA... ¡NO HACEN NADAAA!  ALAVUAAAAH! ...VUAAAH      ¡LAGARTIJEEMOS!"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Falta preguntas y respuestas bros
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,El Pelonchas en War mode siempre...
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,La ideología por intimidación es fascismo lo estás haciendo bien herma. Que tiemblen pues
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"justo como decia uguey en kunfu panda ""uno suele hayar su destino en el sendero que toma para evitarlo"" es lo que hacen al no querer un tipo de hombre haciendo cosas que nos mandan a ese matadero"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,11:46  EN ESTE MINUTO TEMACH DEJA CAER EL MICRÓFONO ! Micrófono al suelo ! 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Puro modo guerra @ELTEMACH AYUDA
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"MIS COMPAS,AQUI SINTIENDO EL PODER DE LA RETENCION SEMINAL PROLONGADA."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,El TM es mi fockin pastor eh dicho.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Gracias.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"El temach tiene que comprar su propia isla para el modo guerra 
Solo podran entrar los que tengan un año sin fap."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Puroooo war modeeee
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Aquí por una beca
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Puro TEMACH Compasss
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Mi compa apliqué la temachina de desaparecer pero ahora mi hijo esta enclochado que hago
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,No se deje mi compa de esas personas que están mal de los cables.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,facts
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Temach dijo: ""Tio Sam🇺🇸es feminista, todos somos feministas"""
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Qué pena que no se informen bien todos esos grupos, pero así es la ignorancia. Te queremos Temach"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Temach para político 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,#modewar 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Temach ,danos lenguaje corporal para vernos mas atractivos y formas de miradas mas atractivas."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Que mal pedo que lo aigan cancelado la neta da buenos consejos  y soy morra pero dice la verdad y las mujeres les duele por que dice la verdad  y ami me sirve muchos sus consejos y los estoy empleado en mi vida espero ser una omega y segur de la mano con el 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,VIERNES DE MORRRASSSSSSSSS
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,#eltemachayuda 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,El hombre invisible del instagram . !!!! Las rosas estan y el tipo no existe . Cuabta razón Pelón. Toda la verdad
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,En el trabajo le tiran popo todos los días pero hay estamos firme...en puro ward mod
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Así es la gente que no quiere debatir ideas!!
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Naruto era invisible, se hizo Hokage."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,x favor como busco la canción del final del video
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"somos los que estamos haciendo nuestro servicio personal y este, es  """"El Modo Guerra"""" para ser mas vergas... es  nuestro servio militar"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Muchos artistas de león emigran a otros estados 
Y no es por el dinero 
Es por el trato de la cuidad en general"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Voy grabar todas las rolas que llevan los temas que hablas compita , la mayoría son de los años 50 , dónde los hombres si teníamos "
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,La reacción del Temach fue la misma que la mía cuando lo leyó JAJAJAJAJA 1:50:55
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,El Temach dando un comunicado totalmente en pelotas.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Esos que quisieron cancelar primero devén encontrar su propia identidad 🪪 ️ 
Arriba los compás "
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Está bien brga la canción aquí estarías 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Solo los reales comentán modo guerra mis compas 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Vamos todos los compas a león y juntémonos y hagamos ejercicio aver que aran las feminista al ver tantos compas juntos arriba los compas lululululu
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Dios el temach si chambea como 4 live seguidos
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Pelón júntate con Agustín Laje de Argentina
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Deberíamos manifestarnos, un día sin hombres (el pedo es que los ruquitos de la vieja escuela, serían los primeros en salir y decir esas mamadas que?)"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,1:06:30 brecha salarial en el OF las mujeres ganan más que los hombres
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Pelón quiero ingresar a la comunidad la verdad hace poco veo tu contenido y entiendo tu mensaje pues es una realidad quisiera ver algún día tus charlas face to face y la verdad en lo poco que ví me alcanzaste a dar las fuerzas suficientes para pasar mi prueba mi ex me busco y ninguniando el daño q me hizo y victimizandose mientras decía q dejáramos todo en el pasado cuando ya habia estado con otros hombres, mi compa la mande s la verga, preferi irme al gym y a trabajar en mi estudio preferí seguir tatuando, saludos desde locombia ojalá vengas pronto"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Soy el ùnico que piensa que hemos crecido con hermanas misàndricas  y feministas ligth que nos odiaban y no nos dimos cuenta?
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"La cancelación nada más nos motiva más, se nota que no conocen a los hombres"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Yo ni cuenta me dí por andar trabajando y desarrollandome
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,PACHUCA PARA CUÁNDO? 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Como sociedad cada vez nos vamos de peor en peor
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,11:57
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Creo que no es justo que al  temach le cancelen un evento o lo silencien  , mientras que al wey de brincos dieras  le abren las puertas de dónde sea."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Yo no sabía que ibas a venir a qui a león y eso que soy de aquí pero se me hacé muy mal por el gobierno de aquí no sabía que león es un gobierno tan a favor de censurar y estar con las otras radicales pero suerte y ésto esta muy mal.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Temach mira el programa descubriendo infieles en peru los hechos te dan la razon
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Mis compas mandé superchat en el live del tema de ayer, no el de preguntas y respuestas, y no apareció:("
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,32:25 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Yo viví ahí en León, por el parque Cárcamos pa que vean que si conozco y mucha banda es bien mocha y envidiosa, (no todos eso es obvio) por increíble que parezca."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,T-Max eres tú?
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,51:14 eso nos llevan diciendo a los españoles 400 años
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Link del tema en spotify compa
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Chingaos... mi papá hasta la fecha es un papá aucente
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Tengo 21 años y soy un hombre invisible. Ninguna mujer me habla y cuando empiezo a hablar con una en plan de amistad (a mi eso es lo que me interesa porque no quiero tener pareja por el momento y soy super selectivo) ellas me hablan sobre sus ex o que son bien putas. Yo por mi parte hago lo mismo y les hablo de mis hermosas ex y cosas así. Mi punto es que, antes me sentía super deprimido y con impulso autodestructivo, todo a raíz de no entender ni saber que es normal en la vida del hombre... Ahora que lo entiendo se que debo esforzarme y ser paciente. Ya llegará la abundancia y debo estar preparado para ello. Si soy irresponsable con la abundancia de volverá en mi contra. 
Les pondré un ejemplo y ejercicio a mis compás de cualquier edad que yo siempre hago antes de interesarme por una mujer. Pienso; si con esta mujer con la que estoy, a la primera que la bese me enamoró, y a la primera vez que me acueste con ella quedará embarazada, ¿Estaría dispuesto a estar una vida entera con ella y a que mi hijo salga así como ella? Cuando te haces esa pregunta te das cuenta que la gran mayoría de mujeres no tienen nada que ofrecer o simplemente serian una pésima opción de madre."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Eso ya es terrorismo, como pueden estar aceptando y premiando estas conductas de personas como esas"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Cierto a mi me dan ganas de desaparecer ... quisiera irme a otra ciudad unos 5 años pero no puedo... tengo 3 trabajos. Mi casa. , mi vida es este pueblo... perderia muchas cosas."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,1:07
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Todos al Zócalo o al monumento a Benito Juárez temache o en el auditorio
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,No pasa nada y si le pasa algo al Temach todos brincamos
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Lo de la cancelación en León está muy mal ... 
Un gobierno decente lo que hace es.. tenemos un evento masivo en nuestra ciudad que ha recibido amenazas de vandalismo. Entonces hay que poner más policías y reforzar el plan de seguridad sin titubear, antes, durante y después del tiempo que dure el evento ...
Y eso es todo, como se hace en partidos clásicos del fútbol, conciertos, etc ...
Eso es lo que hace un buen gobierno y no una manga de cobardes que se dejan amedrentar por grupitos de 4ta ...
A mí me da rabia y eso que estoy lejos y ni iba al evento me imagino los compas que les arruinaron el panorama.
Saludos desde 🇨🇱"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Cancelaron el evento por qué los trans se quieren ligar a los compas y los compas no se dejan 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Mis compas es muy facil ignorar a los haters sigan adelante, recuerden somos hombres y detras de ello hay prgullo y satisfacción de ser hombre. Asi como hay belleza para las mujeres. Tambien hay belleza y orgullo de haber nacido hombre."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,eres carbón rey
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Y las preguntas y respuestas
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Mi temach es una vergüenza,  yo soy de León, pero ahorita es la presidenta municipal es bastante coherente jajaja"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Nada compa, son pura boca, aca todos siempre miramos, cuidamos, preparamos  y miramos , pero lamentablemente ellas jamas se dan cuenta."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Te atacan por publicidad, saben que su materia prima son: cualquier grupo que haya tenido algún problema con Hombres machistas // ""miren, miren, cancelamos al Temach, así es mi compromiso para con ustedes, denme like y compartir"""
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Me apena saber que cancelaron tu show, y me apena mas, saber el nivel de ignorancia he intolerancia al que nos estamos aproximando como sociedad"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,9:46 eso es terrorismo no? 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,(16:34) 1:4:44 live viendo.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Prefiero ser un hombre invisible que ser un SIMP, más vale solo que mal acompañado."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Con su nueva presidenta va a ir a peor esto.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Como puedo hablar con el  nesesito que me de consejo
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,#modoguerraa
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Ni en Argentina el INADI se atrevió a cancelar shows antes de darse, siempre tiene que ser después. Y dicen que México es una izquierda no woke JA."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,No vale vrg el Pan
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,aguante milei
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,a mi hasta el perfume de su papa me regalo jajajaja y yo no entendi el mensaje
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Como me uno al discord ?
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI, W.M.
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Dudas. Una mujer aceptaría a un hombre o también al revés, estar en el proceso?"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"1:52:45 << ¡Nunca sería al revés la situación! Y aunque se los expliquen, jamás entenderán. Hay que ser muy cara de piedra para venir a desahogarse en un live o ""querer"" quitarse responsabilidades. Qué ch su ma el chapulin."
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Ayer lo hice 3 veces ya casi la besaba y me alejaba y me dijo que porque la dejaba solamente con las ganas del beso 
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,🫡🫡🫡🫡
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,🫡
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,no soy chairo pero esos del PAN están viendo y no ven
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Hola mi pelón hace 6 meses tuve un ligue y era la chica perfecta iba en mi curso y hablábamos un día le invité a salir y salimos como en plan de novios nos divertimos y me la pasé muy bien hasta que dos semanas después ella se enoja conmigo porque dice que qué solo la usaba y que no quería nada con ella y yo siendo fan tuyo y siguiendo tus consejos le dije que no quería más problemas y que mejor se fuera porque si era así antes de empezar una relación no quería tener más problemas dentro de una relación con ella pasó el tiempo y le empecé a recordar desde hace un mes veia  sus historias pero no les daba like hasta que hace 3 días le mandé mensaje le dije todo lo que sentía y que me perdonará le pedí a un amigo que me ayudara y qué le dijera todo lo que siento ella me dijo que no esté c**ngando y que la dejara en paz así que porfa pelón dame un consejo quiero estar en modo guerra
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Hola mi pelón hace 6 meses tuve un ligue y era la chica perfecta iba en mi curso y hablábamos un día le invité a salir y salimos como en plan de novios nos divertimos y me la pasé muy bien hasta que dos semanas después ella se enoja conmigo porque dice que qué solo la usaba y que no quería nada con ella y yo siendo fan tuyo y siguiendo tus consejos le dije que no quería más problemas y que mejor se fuera porque si era así antes de empezar una relación no quería tener más problemas dentro de una relación con ella pasó el tiempo y le empecé a recordar desde hace un mes veia  sus historias pero no les daba like hasta que hace 3 días le mandé mensaje le dije todo lo que sentía y que me perdonará le pedí a un amigo que me ayudara y qué le dijera todo lo que siento ella me dijo que no esté c**ngando y que la dejara en paz así que porfa pelón dame un consejo quiero estar en modo guerra
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Compas contexto ?
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"Los LGBT piden aceptación y respeto mientras ellos (pronombre plural para 3ra persona español) son intolerantes, extremistas e irrespetuosos. Pero bueno que podemos esperar de quien no se acepta a si mismo ️. 
Arriba los compás y mi temach 
Lululuululuuuluuuluu"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Sueño con el dia en que desaparezca la izquierda
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,"oye, tal vez estoy obsesionado con un personaje animado japonés, pero no soy un peligro para la sociedad D:"
,https://www.youtube.com/watch?v=hraEZogFYjs&pp=ygUJRUwgVEVNQUNI,Se dice coartar no cuartear
